AAPL,GOOGL,NDX
109.7499,775.1054,4773.717
109.59,774.5,4770.623
109.56,774.15,4769.356
109.59,774.295,4769.027
109.5766,775.22,4770.723
109.52,775,4768.536
109.49,775.02,4767.658
109.49,774.8,4768.155
109.48,774.83,4768.605
109.52,774.737,4768.945
109.46,774.26,4765.441
109.5701,774.86,4768.657
109.45,775.11,4767.737
109.53,775.18,4768.812
109.54,774.6,4769.32
109.54,774.75,4768.812
109.6311,775.48,4772.707
109.58,775.5,4772.311
109.5543,775.74,4772.074
109.63,776.96,4774.327
109.7365,777.76,4777.081
109.765,776.31,4776.325
109.78,777.06,4779.333
109.74,777.635,4780.674
109.72,777.64,4781.267
109.7,777.8798,4781.747
109.78,778.54,4784.21
109.78,777.6003,4783.7
109.79,776.39,4782.499
109.78,777.43,4783.824
109.76,777.66,4783.887
109.85,778,4786.513
109.82,778.18,4786.351
109.78,777.53,4786.209
109.79,777.65,4785.915
109.74,777.97,4785.83
109.65,777.65,4784.591
109.66,777.05,4783.715
109.72,777.4675,4785.022
109.67,777.98,4785.22
109.68,778.07,4785.388
109.725,777.8101,4786.455
109.66,776.67,4782.372
109.71,777.3038,4783.899
109.67,777.24,4783.132
109.6,776.34,4780.708
109.585,775.87,4781.166
109.49,776.1001,4780.152
109.51,776.985,4781.104
109.5175,776.57,4779.174
109.6,777.34,4779.911
109.61,776.175,4781.052
109.62,776.3653,4781.332
109.645,776.04,4782.526
109.8381,776.78,4785.44
109.865,777.04,4788.17
109.85,778.03,4788.257
109.84,778.16,4789.804
109.84,777.85,4789.753
109.85,778.34,4789.957
109.965,778.1225,4790.941
110.0464,778.1396,4791.715
110.04,778.43,4791.62
109.9333,779.1155,4791.212
109.9,778.81,4791.269
109.91,778.38,4791.984
109.9,778.51,4791.167
109.94,778.75,4791.477
109.92,778.39,4790.232
109.88,777.5,4788.299
109.88,777.935,4788.868
109.96,778.12,4791.933
109.97,777.38,4790.875
109.975,778.25,4791.221
110.01,777.29,4790.005
109.93,776.33,4788.169
109.91,776.54,4788.632
109.91,776.85,4788.243
109.87,776.23,4787.099
109.86,776.19,4787.185
109.8799,776.02,4786.322
109.9143,776.83,4787.675
109.85,776.26,4786.389
109.86,776.51,4786.605
109.77,776.22,4783.479
109.78,775.865,4783.132
109.85,776.29,4784.558
109.85,776.2335,4785.157
109.79,774.9,4783.479
109.8093,775.97,4783.985
109.84,775.934,4784.659
109.83,775.14,4782.218
109.85,775.65,4783.58
109.83,775.63,4783.287
109.76,775.645,4782.158
109.73,774.8205,4779.657
109.73,775.05,4780.491
109.685,775.4,4780.69
109.79,775.24,4781.617
109.72,775.79,4782.048
109.75,775.19,4781.948
109.75,775.61,4782.603
109.74,775.79,4783.907
109.72,775.7,4783.18
109.75,775.41,4785.335
109.725,775.665,4784.326
109.76,775.47,4785.107
109.81,775.56,4786.095
109.82,775.77,4786.501
109.79,776.17,4787.475
109.7135,776.18,4786.036
109.71,776.155,4786.723
109.685,775.88,4787.448
109.66,776.16,4787.518
109.59,776.235,4787.467
109.57,776.105,4788.736
109.53,776.28,4787.831
109.49,776.33,4788.286
109.46,775.8,4787.347
109.43,775.79,4787.202
109.496,775.33,4786.882
109.5,775.05,4785.541
109.48,775.0355,4784.923
109.5268,775.0347,4785.085
109.5,775.26,4785.187
109.54,775.66,4786.954
109.58,776.02,4788.698
109.5542,775.78,4788.248
109.55,776.1,4788.943
109.64,776.305,4790.568
109.705,776.97,4793.059
109.77,778.08,4796.129
109.6999,777.39,4794.046
109.73,776.605,4793.086
109.69,776.5905,4792.546
109.66,776.79,4792.477
109.735,777.4,4793.733
109.76,777.5,4793.588
109.74,777.51,4794.049
109.78,776.52,4793.372
109.79,776.59075,4792.954
109.78,776.6615,4793.478
109.79,777,4792.91
109.8,777.175,4792.623
109.8216,776.51,4792.759
109.86,776,4792.576
109.8629,776.74,4792.987
109.87,776.8975,4793.695
109.915,776.88,4793.901
109.91,777.005,4793.96
109.94,777.13,4794.494
109.99,777,4793.668
109.964,777.29,4793.766
109.94,777.5,4793.336
109.915,777.4,4791.952
109.88,777.53,4792.712
109.88,777.625,4793.005
109.9,777.77,4793.741
109.846,777.985,4793.38
109.87,778,4793.765
109.84,778.095,4793.735
109.79,778.61,4792.618
109.84,778.855,4793.272
109.875,779.0125,4793.997
109.889,779.17,4794.562
109.945,779.3264,4795.209
109.91,779,4794.152
109.903,779.13,4794.524
109.905,779.46,4795.433
109.88,779.3,4795.426
109.835,779.79,4795.706
109.865,780,4796.294
109.85,779.875,4796.157
109.915,779.8016,4796.83
109.915,780.06,4796.799
109.91,780.21,4797.183
109.8999,779.79,4797.053
109.9068,780.225,4797.557
109.88,780.17,4796.03
109.9133,780.22,4797.245
109.95,780.29,4798.687
109.97,780.3922,4799.027
109.96,780.201,4798.581
109.9712,780.09,4799.05
109.95,780.05,4798.499
109.9765,780.01,4798.967
109.98,780.144,4799.795
109.99,780.5,4800.89
110.0759,780.45,4803.024
110.16,781.26,4805.721
110.16,781.71,4807.742
110.19,781.91,4810.215
110.185,782.17,4810.147
110.29,782.55,4812.151
110.3465,783.13,4814.99
110.29,783.176,4815.06
110.31,782.9805,4814.641
110.34,782.96,4816.016
110.3042,782.87,4815.738
110.33,783.26,4818.695
110.405,783.4726,4818.673
110.33,782.957,4817.774
110.305,782.891,4816.806
110.33,783.065,4816.532
110.36,783.08,4817.917
110.3001,782.99,4816.513
110.31,783,4816.177
110.32,782.8508,4816.359
110.27,782.925,4815.667
110.2529,783.0895,4814.948
110.295,783.25,4815.787
110.34,783.2032,4817.061
110.39,784,4822.003
110.5252,784.615,4824.118
110.5,784.25,4822.585
110.49,784.25,4822.449
110.4,784.24,4820.065
110.37,784.44,4819.969
110.38,784.15,4819.313
110.321,784.3503,4818.201
110.28,784.39,4817.257
110.2884,784.32,4815.067
110.32,784.24,4815.94
110.385,784.61,4817.935
110.46,784.536,4818.573
110.5167,784.45,4818.105
110.54,784.7,4820.449
110.58,784.67,4821.027
110.57,784.49,4819.239
110.61,784.585,4819.322
110.675,784.5883,4819.944
110.7041,784.77,4820.803
110.7261,784.74,4820.818
110.805,784.79,4822.405
110.67,784.88,4820.855
110.66,784.5,4819.45
110.675,784.51,4819.839
110.71,784.97,4821.137
110.72,784.77,4821.339
110.84,785.46,4824.09
110.805,785.47,4823.607
110.84,785.68,4824.427
110.87,786.46,4826.479
110.81,786.214,4822.772
110.81,786.071,4824.923
110.9,786.59,4827.908
110.85,786.3757,4826.05
110.885,786.15,4827.51
110.8725,786.53,4827.338
110.835,785.525,4826.119
110.84,785.5856,4827.279
110.88,785.56,4827.996
110.77,785.544,4825.486
110.71,785.38,4824.718
110.7,785,4823.953
110.77,785.26,4823.818
110.8,785.15,4824.461
110.74,785.43,4824.495
110.71,785.6,4823.71
110.7,785.5,4823.62
110.6747,785.56,4824.957
110.69,785.5,4825.663
110.73,786,4826.832
110.5893,785.825,4825.727
110.67,785.99,4827.523
110.68,786,4827.261
110.66,786.39,4827.8
110.85,787.65,4835.409
110.975,789.41,4840.543
110.97,789.44,4842.552
110.95,789.15,4840.531
110.96,789.01,4840.575
110.89,788.51,4838.471
110.86,788,4836.74
110.91,788.5278,4838.462
110.91,789.13,4839.763
110.88,789.02,4838.897
110.88,788.9,4838.598
110.86,789,4838.257
110.85,788.99,4836.303
110.8353,789.04,4836.134
110.83,789.14,4836.558
110.845,789.24,4837.102
110.845,789.204,4837.447
110.8131,789.655,4838.295
110.8,789.64,4838.004
110.8442,789.5567,4838.969
110.8,789.075,4837.549
110.83,789.47,4837.752
110.79,789.3169,4837.224
110.8001,789.56,4837.03
110.81,789.5308,4837.43
110.85,789.76,4837.629
110.855,789.77,4836.873
110.85,790,4837.572
110.85,789.82,4838.112
110.85,789.92,4839.5
110.82,789.685,4839.051
110.81,789.9,4838.497
110.785,789.72,4838.561
110.78,789.9353,4838.616
110.8142,790.38,4839.7
110.8448,790.675,4841.837
110.76,791.37,4840.871
110.82,791.2,4840.375
110.81,790.64,4839.686
110.79,790.75,4839.858
110.75,790.56,4838.889
110.78,790.79,4840.878
110.79,791.24,4843.122
110.84,791.36,4843.501
110.83,791.25,4842.403
110.8,790.95,4840.956
110.77,790.77,4840.398
110.84,790.8165,4839.487
110.88,790.65,4840.173
110.88,790.56,4842.263
110.9868,791.73,4847.188
110.97,791.8,4846.763
110.9801,791.896,4846.955
110.925,791.3212,4844.205
110.9341,791.1,4844.762
110.96,790.89,4843.884
110.92,790.26,4843.212
110.95,790.62,4843.907
110.9493,790.67,4844.926
110.9413,790.765,4845.401
110.9641,790.57,4845.122
110.92,790.15,4844.382
110.95,790.445,4844.891
110.9662,790.69,4845.448
110.9985,791,4845.614
110.9858,791,4846.481
111.015,791.04,4849.267
111,791.35,4849.252
111.01,790.96,4848.858
111.01,791.09,4848.313
111.06,790.96,4850.239
111.17,791.63,4853.273
111.13,791.27,4853.666
111.09,790.795,4851.463
111.06,790.46,4850.021
111.11,791.17,4851.617
111.11,791.08,4851.818
111.12,790.925,4852.705
111.1299,790.81,4852.07
111.08,791.02,4849.98
111.1399,791,4851.681
111.13,790.98,4851.286
111.095,791.16,4851.063
111.145,791.33,4852.415
111.105,790.9601,4851.921
111.105,791.04,4851.677
111.11,790.63,4849.511
111.16,791.22,4851.008
111.15,791.02,4850.581
111.07,790.6704,4848.638
111.14,790.87,4849.585
111.13,791.33,4849.818
111.04,790.955,4847.698
110.99,790.66,4845.062
111.04,790.7,4847.755
111.055,790.325,4846.359
111.015,789.545,4845.256
110.96,789.9058,4845.738
111,789.43,4845.083
110.9734,790.24,4846.506
110.965,790.21,4847.195
110.96,789.93,4846.249
111.005,790.3697,4847.91
111.03,791.47,4850.291
110.85,789.07,4845.445
110.875,789.51,4846.236
110.776,790,4845.64
111.0028,790.72,4847.801
111.3061,791.49,4849.856
111.495,792.28,4849.419
111.55,793.32,4852.104
111.62,793.39,4855.112
111.6298,793.62,4855.74
111.726,794.12,4858.371
111.87,794.029,4859.098
111.83,794.1,4859.324
111.67,792.57,4853.562
111.7898,793.71,4857.941
111.815,794.7,4860.465
111.81,796.41,4862.33
111.86,797.12,4860.599
111.9193,797.29,4861.465
111.92,796.58,4859.23
111.88,796.37,4857.956
112.015,796.65,4862.232
112.06,797.95,4864.635
112.095,797.28,4863.182
112.02,796.13,4860.754
112.04,796.4,4860.398
111.9,795.4085,4854.98
111.8,794.75,4852.775
112.0101,795,4852.507
111.98,794.541,4852.275
112.019,795.6367,4854.527
111.9175,795,4851.29
111.9,795.4201,4850.804
111.87,794.84,4851.151
111.78,794,4848.925
111.67,793.3,4846.751
111.67,793.55,4849.896
111.675,794.375,4853.336
111.55,793.84,4852.14
111.64,794.975,4855.317
111.68,795.5,4855.404
111.6899,795.8297,4856.857
111.65,795.59,4854.593
111.625,795.46,4851.55
111.7382,794.95,4852.54
111.765,795.41,4854.341
111.81,796.23,4856.316
111.8475,795.46,4858.269
111.81,795.02,4856.211
111.865,795.69,4858.041
111.825,796.03,4859.044
111.78,795.76,4858.454
111.8,796.185,4858.696
111.7991,795.8,4857.806
111.75,795.47,4857.482
111.75,795.2623,4857.384
111.84,796.14,4858.549
111.885,796.15,4861.267
111.9408,796.1584,4862.761
111.83,795.91,4860.772
111.86,795.19,4861.62
111.9,795.74,4863.129
111.89,795.56,4863.497
111.83,795.12,4862.173
111.83,795.155,4861.444
111.81,795.96,4862.265
111.7739,794.86,4860.124
111.64,794.13,4855.752
111.61,793.19,4854.566
111.7062,795.35,4857.115
111.695,794.17,4856.307
111.67,794.26,4856.904
111.6957,794.13,4856.966
111.76,794.27,4860.39
111.69,793.27,4858.216
111.7421,794.27,4859.229
111.72,794.44,4858.266
111.69,794.32,4857.404
111.6935,793.88,4856.583
111.77,794.91,4858.799
111.79,794.64,4858.213
111.8,795.305,4858.991
111.75,795.13,4857.384
111.82,795.35,4858.436
111.85,794.83,4859.197
111.91,795.5,4859.693
111.97,796.2,4861.084
111.96,795.92,4860.886
111.95,796.27,4860.929
111.94,796,4861.182
111.935,796.14,4862.043
111.92,795.98,4861.758
111.89,795.21,4860.776
111.925,795.86,4860.505
112.0113,795.95,4863.018
112.0534,795.93,4863.889
112.08,795.98,4863.24
112.16,796.395,4864.707
112.195,796.635,4864.547
112.28,797.32,4866.454
112.29,797.59,4866.479
112.28,797.13,4865.899
112.33,797.19,4866.116
112.295,797.06,4865.033
112.33,796.32,4864.944
112.38,796.46,4865.331
112.32,796.09,4864.131
112.235,795.85,4862.66
112.175,795.2497,4860.541
112.1795,796.2,4862.048
112.225,796.72,4863.914
112.21,796.2159,4864.766
112.21,796.4508,4865.393
112.22,796.8275,4866.839
112.22,797.2,4867.911
112.1938,796.1,4865.922
112.1339,796.28,4864.878
112.135,796.66,4865.292
112.105,795.445,4863.799
112.08,795.53,4861.536
112.06,795.94,4862.069
112.03,795.8025,4861.81
112.03,795.62,4862.041
111.94,795.2132,4859.366
112,795.99,4861.119
112.06,796.38,4861.087
112.115,796.64,4860.291
112.1087,796.2215,4859.571
112.04,795.57,4857.128
111.9765,795.53,4856.104
111.9307,795.22,4854.826
111.9542,795.42,4855.971
112,795.25,4856.39
112.06,795.35,4857.35
112.07,795.54,4857.889
112.054,795.86,4857.971
112.051,795.72,4858.432
112.12,796.55,4860.359
112.13,796.63,4861.287
112.15,796.7899,4861.848
112.14,796.93,4862.183
112.075,796.5428,4860.411
112.04,796.31,4860.046
112.03,796.2501,4859.269
111.98,795.73,4858.011
111.99,795.6,4856.623
111.99,795.99,4857.013
112.05,796.25,4858.557
112,796.32,4857.955
112.01,795.92,4857.187
112.04,796.45,4858.89
112.09,796.555,4859.577
112.0716,796,4858.708
112.0701,796.5,4859.488
112.08,797,4860.313
112.08,796.83,4860.452
112.0143,796.605,4859.843
111.98,796.59,4858.505
112.01,796.69,4859.209
112.0687,796.36,4859.667
112.033,796.8203,4859.273
111.97,796.68,4858.327
112.03,797.2,4860.024
112.02,796.7404,4859.263
112.05,797.5,4860.063
112.0646,797.06,4860.274
112.12,797.09,4861.259
112.11,797.15,4860.362
112.11,797.23,4859.9
112.17,797.2,4861.017
112.185,797.01,4860.964
112.1775,796.8566,4860.623
112.175,796.84,4860.146
112.175,796.4301,4860.639
112.274,797.4752,4864.112
112.29,797.95,4865.953
112.33,797.9989,4866.317
112.33,798.28,4867.425
112.39,798.8,4869.385
112.3035,798.97,4867.001
112.28,798.47,4865.43
112.275,798.459,4865.582
112.28,798.14,4865.096
112.31,797.984,4866.061
112.34,798,4866.784
112.3705,797.66,4867.274
112.39,797.6,4866.735
112.35,797.2,4865.601
112.3,797.71,4863.761
112.2735,797.11,4862.948
112.31,797.68,4863.922
112.3096,797.33,4863.92
112.29,797.54,4864.118
112.33,797.7408,4865.697
112.31,797.89,4866.366
112.3025,797.12,4865.241
112.28,797.91,4865.815
112.2941,797.4004,4864.81
112.3043,797.8,4865.613
112.305,798.38,4866.267
112.3543,798.35,4868.504
112.36,798.16,4867.408
112.31,797.61,4867.041
112.25,797.22,4864.655
112.2607,797.44,4864.263
112.245,797,4863.413
112.1602,795.79,4862.176
112.21,795.91,4862.827
112.24,796.75,4864.502
112.29,796.818,4864.598
112.29,796.45,4862.657
112.245,796.395,4862.482
112.27,796.34,4862.468
112.22,796.155,4861.665
112.18,796.13,4860.311
112.19,795.1847,4858.646
112.23,795.96,4859.563
112.24,795.79,4857.568
112.19,795.27,4858.085
112.1845,795.2701,4857.863
112.17,795.85,4859.054
112.14,795.18,4857.702
112.11,795.215,4856.521
112.0843,795.54,4856.588
112.12,795.53,4857.511
112.19,795.61,4859.228
112.185,795.41,4859.196
112.165,795.25,4858.712
112.155,795.08,4857.76
112.1057,794.2003,4854.287
112.12,794.42,4855.769
112.1601,794.33,4855.687
112.17,794.18,4855.742
112.164,794.416,4856.001
112.161,794.5,4856.812
112.14,795.21,4857.591
112.1601,794.95,4858.402
112.1563,794.5207,4857.063
112.2332,794.7843,4858.655
112.25,794.34,4858.04
112.24,794.24,4858.151
112.16,793.8,4855.622
112.15,793.22,4854.848
112.21,794,4856.257
112.24,794.2,4856.481
112.2501,794.4,4857.43
112.2,794.51,4856.734
112.2141,794.655,4857.975
112.1958,794.2778,4857.62
112.245,794.91,4859.706
112.27,794.8078,4860.721
112.18,794.49,4858.034
112.211,794.585,4858.292
112.22,794.68,4858.342
112.16,794.57,4856.845
112.23,794.5,4857.98
112.2142,794.43,4858.282
112.23,794.59,4858.423
112.22,794.58,4858.339
112.235,794.87,4860.15
112.27,794.84,4860.421
112.2842,795.08,4861.065
112.29,795,4861.629
112.29,795.18,4861.268
112.26,794.69,4861.081
112.26,795.13,4861.958
112.27,794.98,4862.174
112.32,795.11,4864.08
112.32,795.125,4863.693
112.2855,794.89,4862.98
112.27,794.74,4862.218
112.29,794.82,4862.141
112.305,794.91,4862.837
112.29,794.68,4862.097
112.2452,794.59,4861.349
112.2634,794.5625,4860.865
112.24,794.535,4859.486
112.235,794.2492,4859.662
112.24,794.05,4858.291
112.19,793.57,4857.988
112.15,793.98,4857.432
112.19,793.67,4857.192
112.18,793.45,4857.184
112.2,793.64,4857.717
112.245,793.7899,4858.518
112.24,793.47,4858.239
112.2242,793.28,4856.733
112.21,792.42,4854.236
112.17,792.54,4853.416
112.12,792.7,4853.162
112.11,792.4,4851.207
112.08,791.86,4851.201
112.06,791.78,4850.312
112,791.122,4848.586
111.99,791.17,4846.667
111.9933,790.97,4846.441
112.07,791.968,4848.514
112.125,792.18,4851.529
112.12,792.62,4850.754
112.1,792.3843,4851.439
112.14,792.9,4852.458
112.1149,793.18,4852.767
112.1301,793.72,4854.2
112.12,793.18,4853.189
112.09,793.49,4852.256
112.05,793.38,4851.428
111.94,793.09,4847.852
111.95,793.3,4847.454
111.87,792.07,4844.063
111.9435,792,4846.074
111.94,792.6,4846.223
111.88,792.97,4846.018
111.89,793.05,4845.539
111.95,793.84,4846.945
111.89,793.2,4847.344
111.894,793.1101,4846.708
111.84,792.55,4843.075
111.9,793.38,4845.969
111.91,793.1721,4846.08
111.91,793.4,4846.801
111.83,792.41,4844.351
111.85,792.32,4844.779
111.84,792.335,4843.658
111.89,792.14,4845.564
111.885,792.14,4845.755
111.8748,792.1325,4846.357
111.89,792.1,4847.378
111.96,792.37,4849.053
111.94,792.53,4848.484
111.9901,792.3675,4849.103
112.01,792.56,4850.073
111.97,792.635,4850.617
111.93,793.12,4853.22
111.91,793.46,4852.891
111.9301,793.5,4852.331
111.94,793.7,4853.262
111.95,793.97,4851.519
111.9434,794.09,4851.085
111.9,793.83,4851.152
111.95,793.78,4853.067
111.97,794.11,4853.495
111.9441,793.99,4854.043
111.98,794.51,4856.038
111.98,794.65,4855.221
111.98,794.03,4854.845
111.945,793.9,4852.968
111.9,793.905,4852.118
111.938,794,4852.978
111.96,794.43,4853.667
111.96,794.425,4853.831
111.95,794.635,4854.198
111.94,794.77,4854.139
111.88,794.48,4851.937
111.9165,794.8344,4853.279
111.9099,794.99,4852.463
111.87,794.7,4852.48
111.8801,794.5665,4853.005
111.92,794.54,4852.996
111.925,795.31,4853.94
111.93,794.73,4853.677
111.88,794.705,4851.845
111.91,794.6975,4852.535
111.95,794.69,4853.383
111.94,794.76,4854.469
111.975,794.83,4853.859
111.97,794.58,4854.278
111.975,794.2,4855.349
111.99,794.51,4855.743
112.04,794.63,4856.289
112.06,794.86,4857.208
112.1,795.22,4858.075
112.11,794.71,4857.06
112.185,795.2,4859.765
112.185,795,4859.971
112.15,794.59,4859.076
112.1842,794.465,4859.138
112.12,794.9,4857.917
112.135,795.08,4858.268
112.0779,794.62,4856.497
112.035,794.69,4856.069
112.03,794.92,4856.069
112.07,794.59,4857.336
112.06,795.0901,4858.382
112.06,794.97,4857.958
112.06,795.0295,4858.207
112.045,794.72,4858.375
112.02,794.95,4858.634
112.005,794.81,4856.553
112.03,794.62,4856.634
112.08,794.2801,4856.258
112.12,795.17,4858.599
112.82,799.0775,4884.516
112.9188,799.8699,4880.722
112.965,799.6073,4879.434
113,800.975,4878.236
113.27,801.72,4880.487
113.21,802.36,4884.339
113.075,803,4883.41
113.17,803.89,4884.851
113.06,804.72,4885.836
113.0905,804.6,4886.195
112.97,803.05,4879.446
113.13,803.805,4883.158
113.1201,804.16,4883.873
113.1644,804.4123,4884.427
113.35,804.33,4885.515
113.4,804.74,4887.271
113.38,804.945,4889.047
113.39,805.25,4889.989
113.5001,806.11,4892.098
113.4,806.16,4890.407
113.36,805.96,4890.338
113.32,805.9,4890.437
113.34,805.19,4890.995
113.325,805.2464,4892.088
113.29,804.5,4891.976
113.3,803.99,4890.894
113.27,804.25,4890.984
113.285,804.9842,4890.912
113.3772,804.93,4891.924
113.42,804.79,4892.542
113.4544,805.0467,4892.499
113.37,804.74,4888.6
113.3,804.86,4887.958
113.28,804.66,4888.513
113.41,804.94,4889.742
113.355,804.8755,4888.946
113.34,804.831,4887.763
113.315,804.42,4886.273
113.295,804.04,4885.08
113.295,804.27,4886.55
113.21,803.8441,4885.371
113.2699,803.46,4886.237
113.3213,804.15,4887.414
113.37,804.165,4888.162
113.445,803.82,4886.842
113.65,803.6727,4887.231
113.55,802.74,4883.306
113.5665,802.7399,4882.195
113.5434,801.89,4881.285
113.55,802.03,4881.796
113.5499,802.53,4881.951
113.58,803.07,4883.686
113.58,803,4883.578
113.72,803.88,4886.365
113.88,804.165,4889.588
113.88,803.97,4889.773
113.99,804.4699,4892.446
113.955,803.78,4890.584
113.99,803.295,4889.848
113.98,802.96,4887.334
113.915,802.92,4888.797
113.916,802.9793,4888.386
113.97,803.14,4889.126
114.06,803.129,4891.182
114.15,803.2,4892.718
114.26,803.255,4894.02
114.279,802.9543,4893.314
114.27,803,4893.413
114.28,802.555,4893.188
114.48,803.44,4896.207
114.5511,803.35,4896.706
114.635,803.715,4896.791
114.58,803.71,4895.843
114.4602,803.61,4895.687
114.31,803.6,4895.137
114.455,803.16,4894.486
114.35,803.06,4894.015
114.285,802.99,4893.702
114.2266,802.74,4892.683
114.248,802.6,4892.129
114.3042,803.41,4894.204
114.2377,803.315,4893.572
114.0964,803.13,4890.931
114.0981,802.94,4889.34
114.11,802.43,4888.703
114.1134,802.73,4889.49
114.01,802.415,4888.346
113.94,801.76,4885.972
114.0236,801.91,4886.682
114.1,801.88,4885.486
114.19,802.095,4887.16
114.105,802.18,4889.654
114.14,802.17,4889.156
114.18,802.475,4890.383
114.14,802.53,4890.038
114.1799,802.508,4890.722
114.19,802.48,4890.472
114.27,802.85,4893.366
114.265,803.1146,4892.869
